,SP,Hectar,D2021,D2023,D2025,D2027,D2029,D2031,D2033,D2035,D2037,D2039,D2041,D2043,D2045,D2047,D2049,D2051,D2053,D2055,SP_Name
629,216,1,15.811922013209793,18.70937756254731,21.728290915538167,24.658438163602888,26.92234495520507,28.30813282476932,29.014092771797905,29.32087854682465,29.439882912788217,29.482434425911237,29.496943148467036,29.501738079929552,29.503302916511547,29.50380781248864,29.503970758887483,29.504022985657517,29.504039812179943,29.504045191545032,MIC1CA
630,217,0,19.87712171667391,23.306760460206508,25.967211116897758,27.830419957416897,28.83974638807481,29.298616272261324,29.47799254248893,29.540971705528058,29.561338728224403,29.567594298614512,29.569435629609643,29.56996609861734,29.570114952863648,29.570156512647884,29.57016785164068,29.57017097141341,29.570171805120175,29.570172033791422,MILLAT
631,217,0,17.971564557034604,21.428439315793625,24.450418916853835,26.85306655260724,28.33458558530165,29.077975201413444,29.394638081462556,29.512369114391507,29.55226183597172,29.564834491609272,29.568632098276264,29.569735274757246,29.570050737234173,29.570138542760535,29.570162998185282,29.570169624860764,29.57017145090722,29.570171934849498,MILLAT
632,217,0,26.000739293761274,27.71098582413432,28.793235027202353,29.27510666353495,29.47065789341797,29.53806731030133,29.560590086139772,29.567311553979103,29.5693749718065,29.569941008324307,29.570110846572614,29.57015430783,29.570167645122527,29.570170768660073,29.570171804719426,29.57017201355071,29.570172095673765,29.57017210797112,MILLAT
633,217,1,21.29884705062193,24.24825629687335,26.580299641053152,28.13350963035432,28.927061440786986,29.286110442368802,29.426098605499007,29.47740795920443,29.49480038971849,29.50066748837495,29.50255299935585,29.503176237937396,29.50337241491606,29.503437426889995,29.503457599346824,29.503464365677427,29.503466429277083,29.503467135158715,MILLAT
634,217,1,24.52321303328636,26.725540487065622,28.191212740204296,28.962708697513733,29.2982843925174,29.43150995894873,29.478973200481313,29.495448343938275,29.50083321816702,29.502625028220738,29.503192432917956,29.5033803740503,29.503438919660038,29.50345849402541,29.503464491761665,29.503466532561465,29.503467143917778,29.50346735753344,MILLAT
635,217,1,26.715195805225772,27.97781537947308,28.893201510257878,29.25947433758354,29.420431537937286,29.473828510694464,29.494198264573217,29.50023819465257,29.502502863693575,29.503125380272266,29.503369500151326,29.503431254777727,29.503457651309315,29.5034635905403,29.503466488266106,29.503467034287976,29.503467359427653,29.503467405627422,MILLAT
636,217,1,25.610591811954848,27.374271340895998,28.565428446764,29.1271184721645,29.366474987713794,29.455727123071615,29.487626064695544,29.498227452989696,29.501785084833838,29.502917480233414,29.503293077647015,29.50341033067379,29.503449500991486,29.503461525484056,29.503465609336004,29.503466835746316,29.503467263041117,29.503467387348792,MILLAT
637,217,1,29.47499666222154,29.479526040467714,29.50096223673769,29.50055731168936,29.503305561737218,29.503142353349237,29.50346076150647,29.50343988633119,29.503468707179046,29.50346572276337,29.503467757400635,29.503467472226806,29.503467503658715,29.503467476946497,29.503467458075445,29.503467455338484,29.503467453632002,29.503467452183916,MILLAT
638,217,1,15.805990048729697,18.668738773630416,21.668713426517513,24.610012899845835,26.886820864452204,28.2873803871587,29.00379618018126,29.31619976659662,29.437733974940883,29.481288066350963,29.49616639527461,29.50109080135845,29.502700115614626,29.50321997457939,29.503387958543307,29.503441857504594,29.503459244202165,29.503464808263363,MILLAT
639,218,0,25.71151032255513,27.610562698646618,28.729669701419667,29.251803783004952,29.46066005911844,29.53502268263926,29.559392923537036,29.566923853969044,29.569160346264646,29.569805488439595,29.569988035436495,29.570038858880014,29.570052876267194,29.570056700330426,29.570057740000653,29.570058019937452,29.570058095457043,29.570058115590804,MONOMA
640,218,0,19.94383878898125,23.399738922883202,26.042455759322724,27.87111557545165,28.859546687244173,29.306368648035804,29.48071695094533,29.54175798629098,29.56150341167772,29.56755865931066,29.569344371484878,29.56985801671644,29.570002654429263,29.570042926901422,29.570053979857615,29.570057004183788,29.570057820724756,29.570058042189615,MONOMA
641,218,0,25.893382971899708,27.664267674597287,28.76571836834819,29.2643501178566,29.4661744273099,29.536579354774645,29.559990686016867,29.567064617903185,29.56921563425485,29.569815965453937,29.56999291132437,29.570039488690828,29.570053314968682,29.570056720967507,29.570057782189416,29.570058017706508,29.570058099904134,29.570058114906075,MONOMA
642,218,0,30.016046269609532,29.462479420859825,29.74245286514403,29.610221531781278,29.589864515860025,29.583675957534496,29.574546487741607,29.571808711820378,29.571150524100773,29.570499562184246,29.570223401982712,29.570148179400917,29.57009876891793,29.570073860276278,29.57006580698689,29.570061750405024,29.570059601024226,29.5700587978366,MONOMA
643,218,0,30.16265792086256,29.57584989643062,29.75669641628444,29.6250199716648,29.59079902900357,29.584389956537052,29.575614526849428,29.572034411113297,29.57121095120694,29.570575174178053,29.570249751729737,29.57015488570652,29.570104297465026,29.57007638603087,29.570066550538105,29.570062183666078,29.57005982439359,29.570058874852766,MONOMA
644,218,0,29.826009102248847,29.28160807930731,29.655999424805326,29.58268959740664,29.5836557736246,29.57764533248099,29.571945565674845,29.57109990996782,29.570692684220656,29.570266389539903,29.570147619546322,29.570110455695,29.5700787012052,29.57006631874185,29.570062498084194,29.570060036387503,29.570058888140263,29.57005849780294,MONOMA
645,218,0,17.074637875636633,20.505836513530834,23.656177964802712,26.279282489534666,28.011500526565577,28.92629510057547,29.333978431631134,29.49063207475296,29.545074279291768,29.562525658924624,29.567867681091187,29.569432438481627,29.56988352010101,29.5700095778557,29.57004491004268,29.57005449531275,29.570057154174034,29.570057857538462,MONOMA
646,218,0,17.132634765640784,20.56463440973495,23.706083601692548,26.31678777746773,28.033113578537307,28.936628813508104,29.338170426157667,29.492143007737546,29.545572075738832,29.562680499663053,29.56791369900149,29.56944578177839,29.569887286804857,29.570010633219887,29.570045199353338,29.57005457504012,29.570057175583848,29.57005786340841,MONOMA
647,218,0,30.04252963232736,29.65469967614713,29.725763988094,29.618845826500902,29.586178689664543,29.58178206713458,29.574878582303917,29.571666370080827,29.570993574136672,29.570498233723836,29.57021741580642,29.57013680706518,29.57009689160114,29.57007341054018,29.570065021606148,29.57006150339326,29.57005954765185,29.57005874254633,MONOMA
648,218,0,5.814816204182172,9.331704556463539,11.95645812981838,14.128061812362656,16.672951979465058,19.773585912503457,23.023802389073225,25.817216187456978,27.732658139476033,28.791338354624695,29.27800102202591,29.47032239839868,29.538287491788235,29.560415964100326,29.567233102202774,29.569249753265833,29.569831163235946,29.569995137503,MONOMA
649,218,0,30.059320423090412,29.53188716478158,29.755388688726846,29.617104369809184,29.590327300367257,29.58441687058527,29.575111978813897,29.571917573881883,29.57120467607082,29.57054360292638,29.5702368123721,29.57015301159769,29.570102191272877,29.570075215905607,29.57006627707397,29.570062025114407,29.57005972640976,29.57005884382371,MONOMA
650,218,1,29.644779269952974,29.546029491825344,29.552141413995876,29.51800372559987,29.5072434799044,29.506400899863714,29.504287613600578,29.50327183590232,29.503115762799844,29.50297718823738,29.502892358235872,29.502872614941676,29.502862546466954,29.502855861904997,29.502853787216697,29.502852971755086,29.502852454992624,29.50285225895241,MONOMA
651,218,1,25.914332611859045,27.570952730595014,28.66897480309667,29.170676763141106,29.38345240384896,29.461226196218735,29.489149042696486,29.498291537658396,29.501399405278686,29.502372219802552,29.502701611646952,29.502802053712298,29.502836639153895,29.50284689412912,29.502850533486342,29.502851571436988,29.502851956935167,29.50285206078881,MONOMA
652,218,1,21.05817852431351,24.08023577002745,26.456986459701323,28.059715028182996,28.89163556885771,29.27066449182608,29.41992551499081,29.474792333927898,29.493512410975818,29.499823880652773,29.501863832621208,29.502536136878813,29.502749201835403,29.502819438420214,29.502841432402203,29.502848748294774,29.50285100827572,29.50285177151575,MONOMA
653,218,1,21.940883596959846,24.64448622264012,26.859784913035096,28.29397859015504,29.000104569603373,29.316041984747418,29.436562198300713,29.480702738948796,29.495459705654312,29.50047887125117,29.50207105879127,29.502605345897994,29.502770650399256,29.502826680320908,29.50284363172053,29.50284950677841,29.50285123236839,29.502851851329066,MONOMA
654,218,1,28.135246561331734,28.7205439915243,29.25117912058584,29.393266571665137,29.472263662606707,29.490028444750344,29.499678993645283,29.50142725907987,29.5025459353484,29.502693583931773,29.502824406011893,29.502834120362902,29.502849866812014,29.502850015971365,29.502851979087925,29.502851864387765,29.502852109438358,29.502852095598584,MONOMA
655,218,1,25.551908196727577,27.2457455916329,28.506882286505032,29.098233469717304,29.355267896478825,29.45098309960327,29.485668844807293,29.497124889080588,29.501022072477138,29.50224836268158,29.502662232761782,29.50278913286518,29.502832571689396,29.50284554996985,29.50285011497291,29.502851431434014,29.502851914009536,29.50285204616448,MONOMA
656,218,1,28.931955740664602,29.157736479799457,29.417756442866924,29.45846465045591,29.493747143072376,29.497670592026395,29.502021518479776,29.502252974529686,29.502787745828492,29.502781273443286,29.502848353085483,29.502843972445405,29.502851935622136,29.50285144344817,29.50285215188572,29.502852074750184,29.502852125869722,29.502852118960533,MONOMA
657,218,1,22.744295843684526,25.463513340603082,27.409394522820804,28.579987786189367,29.13256472461472,29.368201217245577,29.455877223261748,29.48726917679952,29.497687394900964,29.50119440116486,29.502308753914214,29.502679974530352,29.502795532249085,29.5028343654331,29.502846230697806,29.50285029357073,29.502851504602717,29.50285193141568,MONOMA
658,218,1,15.159019299095586,17.895398430109566,20.843958564190764,23.867986405276575,26.362412779564647,27.988358353567207,28.860819697953076,29.25670728245816,29.415044757623228,29.472938170258264,29.49293945887404,29.499614985832597,29.50180363663272,29.502513642548102,29.502743124789102,29.502817023506474,29.502840833708095,29.502848486208332,MONOMA
659,218,1,22.40946944655616,25.178449322182015,27.222982689568664,28.48321157873761,29.088960080045428,29.351084463193487,29.44963968627538,29.485139944749058,29.496974181823006,29.500962919076372,29.502232986540786,29.50265578648379,29.502787632257906,29.502831864191688,29.50284540977412,29.502850035818522,29.502851419243083,29.50285190491989,MONOMA
660,218,1,29.356826073296578,29.370493353229772,29.486090429967405,29.48614735780144,29.501627433492175,29.500801978239803,29.502768164210615,29.502660836345594,29.502855042859686,29.50283711573313,29.502853460502834,29.502851660937623,29.502852398649445,29.50285220621367,29.502852156500406,29.502852140591685,29.502852126607376,29.50285212157318,MONOMA
661,218,1,29.702746364344907,29.55960775036634,29.576046498685166,29.52410574637352,29.50928631575137,29.508127484801495,29.504902533375976,29.50345690586446,29.503243197983103,29.50303281979566,29.502909886063765,29.502882353584326,29.50286728884378,29.502857502085263,29.502854564567123,29.50285336425574,29.502852604128595,29.502852323410593,MONOMA
662,218,1,29.690091088148947,29.55422726768305,29.557725696929047,29.521730892023736,29.507979967082115,29.50678471420123,29.504574703461877,29.503354658549693,29.503146557553038,29.502998893774002,29.50290039217021,29.502875333019375,29.502864201723447,29.502856579792407,29.502854035173055,29.50285310146347,29.502852516245483,29.502852281475974,MONOMA
663,218,1,29.903960727301744,29.465944691230934,29.664168529840683,29.536527093564597,29.517610089050976,29.514795681322376,29.506522026496285,29.50408470286382,29.503741151155783,29.503200348720686,29.50296442988331,29.502919567442614,29.50288272276961,29.502862531188295,29.502857415933107,29.50285469842284,29.50285306923689,29.502852550111324,MONOMA
664,218,1,29.117346085224696,28.94340700079229,29.065968861158673,29.410262413335776,29.444722576544592,29.493026101153422,29.495882434899762,29.502029872138312,29.50202488282595,29.50280331148143,29.502751915048563,29.50284892301388,29.50284357811673,29.502852438729043,29.50285149986516,29.502852197289076,29.5028521146179,29.50285213359221,MONOMA
665,218,1,29.861863585387436,29.439599934151158,29.66054988334701,29.53226746553557,29.51720876516009,29.514611300136913,29.50622232628665,29.50401727969747,29.50372635094052,29.503179845882563,29.50295719624447,29.50291800782513,29.502881303304903,29.50286187277508,29.502857248280247,29.50285459512652,29.50285301390277,29.502852533168358,MONOMA
666,219,1,16.145839915607542,19.06048436776641,22.06667838722683,24.94644369589149,27.10901689798137,28.406685680133478,29.057335397523712,29.336716634429852,29.444364191390846,29.482711816655932,29.49578603582839,29.500110140851735,29.501525527000595,29.50198319245929,29.502131507944075,29.502179152503125,29.502194576269147,29.502199516213125,MYRICI
667,219,0,18.158427681088845,21.652532971522437,24.65348088301523,26.982653972670285,28.403694958551224,29.10829807817025,29.406030378936702,29.51606253639302,29.55323882499923,29.564932475515146,29.568465722600333,29.569492015858085,29.56978612970818,29.569868026334603,29.569890919341724,29.56989712214081,29.569898840841116,29.56989929552682,MYRICI
668,220,0,22.745746130239155,25.6691453059195,27.593833079149952,28.7297754649835,29.248764831627533,29.459909127941213,29.53418486183431,29.558956812808834,29.566496250642818,29.5687902944161,29.569435706068152,29.569625544218006,29.569676068105018,29.569690967612072,29.56969470225017,29.56969584853541,29.56969611074981,29.56969619944207,MYRIM1
669,221,1,28.890958656553057,28.88536680947557,28.441325943820022,29.294812562386685,29.377703144740313,29.478240332188502,29.48588622928323,29.498775915653273,29.49902214901558,29.500657987264,29.500581758993047,29.500788449968077,29.500776207291477,29.500797408001677,29.500795550682223,29.500797339134657,29.50079713400237,29.50079722254381,MYRIM2
670,222,1,15.082799389098597,18.05541016532351,21.13612685826081,24.073605895657217,26.50657904078853,28.067439710228754,28.895338995200134,29.26878077806147,29.417489907130193,29.471869181345866,29.490670604270246,29.496971118007675,29.499042808280684,29.499718821480172,29.499938014354285,29.50000908631654,29.500032046472384,29.50003948409734,MYRIM3
671,223,0,17.25663184348764,20.68881981102914,23.80453980442381,26.377980927142147,28.062289730445677,28.947403354096167,29.340793273372316,29.49191782224321,29.54453679678233,29.561461513290325,29.566667383112147,29.568200827903972,29.56864583243876,29.568771056335784,29.568806435856004,29.568816109114294,29.568818816962963,29.568819539287375,NAUCOF
672,223,0,28.11305539662044,28.8289423489729,29.329582718962627,29.47459343743015,29.54331003231806,29.559410756910083,29.56665860710446,29.567972926186968,29.568664229046444,29.568745106916243,29.56881081737084,29.56881298393683,29.568819579849666,29.568819141616245,29.56881983617918,29.56881977823477,29.568819825457272,29.568819816712082,NAUCOF
673,223,0,30.09947366594789,29.582230472527776,29.755813097267364,29.62057032725901,29.58922724091753,29.583248766698553,29.57420943827388,29.570764247931898,29.56998417602567,29.569330474029055,29.569009532834542,29.568917823810438,29.568866028586374,29.56883805267799,29.568828380096353,29.568823923731088,29.56882153055966,29.568820582988092,NAUCOF
674,223,0,18.040749531285776,21.519853309712467,24.529859775456366,26.891139608127567,28.349934146572604,29.0817361226423,29.394389482535736,29.511048646795977,29.550807689225383,29.563410864640332,29.5672474577548,29.56836974181822,29.56869371953772,29.56878457019597,29.568810161072534,29.568817145604697,29.56881909686543,29.568819616982847,NAUCOF
675,224,0,5.922460206857323,9.06634757832386,11.559702332171053,13.701289456453527,16.172178936743986,19.18453121148702,22.430341939877543,25.33824100311125,27.426112770391246,28.631156683264848,29.207062637808416,29.442152824727057,29.527430987904086,29.55578951745295,29.564678994416628,29.567348838237578,29.56812904996959,29.568351978201274,NEOBHE
676,224,0,23.662073324131654,26.329428688604786,27.995024747664434,28.92303678836987,29.327874028327138,29.487773354799845,29.542575282450862,29.560686024957796,29.566124649326564,29.56778673983905,29.568249705255294,29.56838796174323,29.568424244207367,29.568435253373156,29.568437939267454,29.56843880599943,29.568438993546803,29.56843906287031,NEOBHE
677,224,0,28.96235387928907,28.893466167566245,28.78277731705733,29.395296879768033,29.471020503179165,29.55143992769935,29.55817004668078,29.567300764378494,29.567411315650748,29.568408939712707,29.56833325796364,29.568441851861436,29.56843358635166,29.568440671861257,29.568439243939437,29.568439336876732,29.568439221037263,29.568439118801003,NEOBHE
678,224,0,28.903098449326322,29.21232959646194,29.477795378962462,29.527243527283687,29.560068466308696,29.564367519259225,29.567848565720286,29.568052152770296,29.568412242377402,29.568401081405096,29.56843939537066,29.568435975384315,29.568439416092026,29.56843902779434,29.568439163527223,29.568439111017028,29.568439093380114,29.568439088515337,NEOBHE
679,224,1,19.55950448154602,22.743048943304846,25.422786176154855,27.417926561539954,28.565391149278735,29.125171308562415,29.360724653626303,29.45046245503321,29.48224779821532,29.4930875399504,29.496679993743967,29.49786234906832,29.49824641034778,29.49837179475696,29.498412268554404,29.49842548074276,29.498429730658668,29.498431121575603,NEOBHE
680,224,1,18.87156684637153,22.01347522841303,24.81567915841119,27.02284628222267,28.353624200855794,29.029021718888956,29.32229186757409,29.43636251069347,29.477361939643732,29.49144543911253,29.49613891387513,29.497685219355734,29.498188862259955,29.498353068616343,29.498406208545003,29.498423509875412,29.498429094028495,29.49843091430398,NEOBHE
681,224,1,18.190141421385334,21.331196385860494,24.22626546273476,26.611932445044772,28.12549932271499,28.92131445349678,29.27827467229442,29.419887219511498,29.471611903118763,29.48949442338904,29.495496783073932,29.49747360718248,29.49812047717547,29.49833064353879,29.49839901469466,29.498421144725675,29.498428339931326,29.49843066487442,NEOBHE
682,224,1,25.26942231439002,27.12285814468514,28.423355603677024,29.058913060403214,29.335096659265893,29.440819375423327,29.479012479008716,29.49196247211077,29.4963245032659,29.497740117869053,29.49820900586243,29.498358719259684,29.498408391652905,29.498424080430798,29.498429332924097,29.49843097057059,29.498431526967114,29.498431697284065,NEOBHE
683,225,0,30.017922801388494,29.55938435204044,29.755596235878762,29.614185716660664,29.588148737590927,29.582577559974762,29.57307642754919,29.569891520593405,29.56918575047509,29.568506740886537,29.568196954918893,29.56811217155605,29.568059451979014,29.56803187593052,29.56802271960941,29.568018264577013,29.568015882697157,29.568014968833335,NEOSKI
684,225,0,17.53427699382153,20.960840594779896,24.027409307329297,26.538590189613906,28.15105443287692,28.98814299972566,29.356336960842583,29.496849346973065,29.54556593883495,29.56121051990129,29.56602090418995,29.56743981043979,29.567852254134042,29.56796868188826,29.568001662439244,29.56801072068551,29.568013263737505,29.56801394619098,NEOSKI
685,225,0,16.383264494124244,19.689956187837417,22.849259852947654,25.657562930819335,27.629996232000444,28.73336674822585,29.250785031854107,29.458122088559445,29.532595705633533,29.557119238249655,29.564787659957524,29.56707774562073,29.567748593648744,29.567939287360495,29.567993479726987,29.568008439511136,29.568012640243552,29.56801377350112,NEOSKI
686,225,0,29.863398709875213,29.341986701222528,29.690463183190726,29.58874374825049,29.584416046160662,29.57831766546622,29.57077327746722,29.569347021471042,29.568861067872092,29.56831143269838,29.56813482063233,29.568084294881228,29.568043146721152,29.568025602574053,29.56802015819086,29.56801688605655,29.568015289180043,29.5680147281482,NEOSKI
687,225,0,20.69477920775784,24.031788849538447,26.483969608185735,28.123883390469345,28.974861753578807,29.35114926588678,29.4949309132909,29.544951924195978,29.56101176839324,29.56596398624258,29.56742222245123,29.567847592626975,29.567967229905125,29.568001308807517,29.56801060351161,29.568013238729364,29.56801393663119,29.568014137117043,NEOSKI
688,226,0,25.880991782764337,27.640919725663576,28.749010865284085,29.253214484821612,29.459780129200176,29.532393143365724,29.5568686147579,29.564325241591625,29.566629414494628,29.567277537971503,29.567472439555814,29.567524042332316,29.567539765319882,29.567543641763436,29.56754489321138,29.567545168296945,29.567545269283556,29.567545287158662,NEPHCO
689,226,0,17.315735555315037,20.72132536733776,23.808917858741303,26.379328246450136,28.05872467131087,28.94353852452923,29.33779803588244,29.489776244888102,29.542882244185733,29.560037621056853,29.565337621771,29.566907010371,29.567364774465997,29.56749439962435,29.567531229961396,29.56754137529913,29.567544231857283,29.56754500074757,NEPHCO
690,226,1,29.843238074207935,29.474549124078855,29.659901184726294,29.528096258490447,29.511538427210994,29.508895464045374,29.50027405593222,29.497940749954033,29.497606470014233,29.497034336725044,29.496800248431775,29.496755431184074,29.49671574837529,29.496695169612494,29.496689965112118,29.496686993126612,29.496685289707465,29.496684752348663,NEPHCO
691,227,1,19.077241190853563,22.238072121625024,24.9997955618412,27.138208973871823,28.41301567660727,29.05371854632368,29.330195930311238,29.437399486664383,29.47591025472134,29.48915830636253,29.493585269923898,29.495048945867953,29.49552753017144,29.495684225732628,29.495735148924336,29.49575180180856,29.495757199684984,29.495758967135465,NEPHER
692,227,1,25.03436332318003,26.874632199876654,28.289470747604906,28.994270120722547,29.306849172660208,29.428457378676445,29.47288897081256,29.48809574060378,29.493248840698595,29.49493211423276,29.49549180715983,29.49567159793658,29.49573141791667,29.495750435464128,29.495756814340982,29.495758818208053,29.49575949942879,29.49575970986107,NEPHER
693,227,1,29.67538180250511,29.55141703361517,29.56039480855863,29.51517748987886,29.50167215591552,29.500501433535405,29.497634499444068,29.49633213559486,29.49612093659396,29.495926568969033,29.49581517638449,29.495788581416956,29.495774050288812,29.495765020419576,29.495762206352858,29.495761011044813,29.495760290714383,29.495760020861958,NEPHER
694,228,1,27.59398699153091,28.413106971578106,29.108410454464487,29.331735562008877,29.44429188987568,29.47499043467671,29.489233570065046,29.49256417855384,29.494227098191484,29.49455150987269,29.494744682005344,29.49477342811605,29.49479633943796,29.494798475088672,29.494801276259548,29.49480135952014,29.494801714077557,29.494801700548567,NEPHMA
695,229,1,17.36548206827292,20.475183796699408,23.44071616722566,26.016809461484726,27.770525371699524,28.741470113199384,29.198374907239554,29.38595664073799,29.456391047575817,29.48117397888609,29.489621935139517,29.492429443313277,29.493358537157718,29.493662124933856,29.493761970217253,29.493794415002952,29.493805091258192,29.493808548304486,NEPHOP
696,229,0,29.879002817742307,29.33954678603192,29.687106370231092,29.587168174293577,29.582543345577,29.57614636892743,29.568678279328193,29.567247067722633,29.56672852935557,29.566177167960593,29.56600028113115,29.56594687177699,29.56590492423046,29.56588724410606,29.56588155205409,29.565878166976155,29.565876541786473,29.565875958102357,NEPHOP
697,230,1,18.58354160421572,21.7178218843288,24.5477987572198,26.82639077308552,28.237721079596643,28.969212074657076,29.29350491260643,29.42163439910535,29.468374452386787,29.484604029629185,29.490076427281867,29.49189441892246,29.492493148953006,29.492689751159475,29.492754117672483,29.492775201225225,29.492782093313615,29.492784350323543,NOTHUM
698,231,0,24.639446726995487,26.877266849394708,28.316748008191617,29.06500478585911,29.382415066256215,29.503947961853683,29.54523786918949,29.558723830134817,29.562802849593517,29.564045715620214,29.564398648592185,29.56450381660586,29.56453232573802,29.564540894699128,29.5645430986399,29.56454378910966,29.564543952791226,29.564544008967857,OCHAAM
699,231,0,2.9716114570336245,6.341007390157905,9.559564233117097,12.021179708511678,14.190937800990572,16.759362280517763,19.84276409914961,23.051570784471963,25.80780125762951,27.707370860346316,28.767729441640103,29.261315637762074,29.459276823747604,29.530392479220993,29.55397015555075,29.56137773283766,29.563616507211446,29.564276940232705,OCHAAM
700,231,0,25.64854881639074,27.503300227309456,28.66940494696585,29.217175130106305,29.443243896152417,29.524675896050503,29.5522122736819,29.560808708378605,29.56345784988097,29.564226600941392,29.564454962312603,29.564518294661593,29.56453700770115,29.56454198569996,29.56454348789461,29.564543865568538,29.564543986090165,29.564544013628208,OCHAAM
701,231,0,15.150789380856764,18.25230676782229,21.39155347971842,24.43792730341494,26.824762049135312,28.299510623648636,29.05375863914222,29.37896836991551,29.50236374528629,29.544843270673233,29.55855335635656,29.56276894671037,29.564029189084,29.56439633394495,29.564502228481107,29.56453222619831,29.564540734675518,29.56454310378529,OCHAAM
702,231,0,21.55630087384217,24.720792199621076,26.950362609311014,28.380225782648314,29.08814262572242,29.39345544633297,29.50721794241069,29.54654841818846,29.55904664440036,29.562932221877993,29.564071711043738,29.564410678520307,29.564505547251464,29.564533457270382,29.564540970199392,29.564543211342986,29.564543785876246,29.56454396498776,OCHAAM
703,231,0,17.078128351677158,20.45106082422919,23.548305050374097,26.17650481093866,27.93338604043476,28.878616688450638,29.30815486830996,29.47656067832123,29.536286184087988,29.555837100303293,29.561952443380964,29.563785470876418,29.564326694571275,29.564481935606278,29.564526618417947,29.564539103813747,29.564542667540135,29.564543642471858,OCHAAM
704,231,1,21.65187818811411,24.542768617553655,26.76167004602292,28.21574679811088,28.954002205082237,29.287613541998244,29.41824313040876,29.46662441450226,29.483235383723397,29.488935436977393,29.490797916025596,29.49142592711204,29.49162711495205,29.491695210791296,29.49171671285796,29.491724084777292,29.491726371510598,29.491727171626152,OCHAAM
705,231,1,23.78100282802497,26.1264271474725,27.818671208656156,28.771642040071058,29.207222632163255,29.388737678955486,29.455651605231573,29.4796428034569,29.487665000317968,29.490403028347068,29.491285620619763,29.491585086644545,29.49167982545104,29.491712303157193,29.49172238934061,29.491725915089297,29.49172698290098,29.491727367290597,OCHAAM
706,231,1,22.013136448158704,24.815685554496387,26.95333761517788,28.32275804231445,29.00411590012774,29.308309152673605,29.42597301624732,29.469363805291636,29.48416429873947,29.489247429628474,29.49090043690292,29.491459923288517,29.49163817241405,29.49169887732932,29.49171789847376,29.491724479625983,29.491726498361576,29.49172721418008,OCHAAM
707,231,1,20.50975444657506,23.563219523388216,26.04380109729526,27.796757797009775,28.74997687275315,29.201026827383313,29.38523634115002,29.454799855725494,29.479192131017008,29.487574726124887,29.490349031619733,29.491277304859278,29.491578610363707,29.491679181228648,29.49171150663767,29.491722359850247,29.49172581384456,29.49172698595881,OCHAAM
708,231,1,20.947519381919623,23.958559842795378,26.33981353789185,27.972851589275205,28.837234989577524,29.238492508018233,29.399647154254627,29.45998593129844,29.480972158632873,29.488174188955792,29.490547166902513,29.49134284616924,29.491600038439074,29.491686249825275,29.49171380781998,29.49172312018101,29.491726060486457,29.49172706774395,OCHAAM
709,231,1,19.110851976282703,22.170162555866746,24.92139604979078,27.087099124135875,28.377841803435643,29.034385242889783,29.319116489780015,29.43055341126755,29.47076460603586,29.484721617570056,29.48940162387099,29.490963906882286,29.491475867790435,29.491645356239683,29.491700461739736,29.491718722721913,29.491724629068663,29.491726595043872,OCHAAM
710,231,1,29.519410396100657,29.501140973488585,29.500359218724643,29.494667627815154,29.492621041873488,29.49237721384227,29.492002760563583,29.491815288779488,29.491778471176527,29.491751749838944,29.49173599362109,29.491731716026322,29.491729609544148,29.49172832968859,29.49172789517473,29.491727715314855,29.491727611780096,29.49172757092187,OCHAAM
711,231,1,28.917283936776546,29.109953321093055,29.401256268432263,29.44053098918545,29.4817713367132,29.485488079042714,29.49081061316056,29.49097348751449,29.491658692136724,29.491634306735637,29.491723120166778,29.49171757276062,29.49172749447892,29.491726702670416,29.49172759716889,29.491727495985216,29.49172755273325,29.491727542400316,OCHAAM
712,231,1,26.57907235622136,27.83396114322061,28.817632707442755,29.21486731485447,29.39587044260455,29.456647348491494,29.480586140264318,29.487747448445578,29.490522424606944,29.49128866017771,29.491600423034825,29.491679187774555,29.49171433566431,29.491722168763,29.49172619352927,29.491726935390243,29.49172740660671,29.491727470722797,OCHAAM
713,231,1,29.8653513741209,29.453762084014958,29.65476764364466,29.523637903648027,29.507283636686928,29.50407707773921,29.495378509097925,29.49306072500348,29.492675960959815,29.492086002500844,29.491851073262097,29.491802069910257,29.491760113267127,29.491739158815438,29.491733595413923,29.49173038492014,29.49172861913639,29.491728048260352,OCHAAM
714,232,1,28.88601379767851,28.885195616772744,28.390381720231815,29.27712368384325,29.361111480286418,29.466687505017084,29.474501374410053,29.488417524655162,29.48865878042147,29.49047677372893,29.49038968071457,29.49062608275885,29.490611795159573,29.49063686979497,29.490634639795157,29.49063685604169,29.49063659993402,29.490636722540515,ORMOPE
715,233,0,29.616347949896596,29.57956462446721,29.575665215963124,29.568346117484065,29.5647917681178,29.564070481738828,29.563530430841677,29.563218853358613,29.56312868867228,29.563083450710238,29.56305693596144,29.56304735287778,29.563043231241558,29.563040962279576,29.56304002352393,29.563039634513782,29.563039436336684,29.563039348141803,PALAH2
716,233,1,29.126678194254097,28.93975205329855,29.04893369812096,29.396543296450304,29.428869500786234,29.479330337228276,29.481946648294084,29.48863207419811,29.488576901331033,29.48945582603117,29.489398850829037,29.489509673474917,29.489502745254498,29.48951342221483,29.4895122943752,29.48951315839686,29.489513046073522,29.489513075044695,PALAH2
