TAG,Species,QUAD,Hectare,XCO,YCO,D15,Size Class15,Size Class by Inch15,Status15,Age15,Age Class15,Density15,AGB15,Carbon15,Basal Area15,Dom15,RFre15,RDom15,RDen15,IV15,Height15,LifeSpan15,D17,Size Class17,Size Class by Inch17,Status17,Age17,Age Class17,Density17,AGB17,Carbon17,Basal Area17,Dom17,RFre17,RDom17,RDen17,IV17,MAXDBH1517,GR1517,Height17,LifeSpan17,D19,Size Class19,Size Class by Inch19,Status19,Age19,Age Class19,Density19,AGB19,Carbon19,Basal Area19,Dom19,RFre19,RDom19,RDen19,IV19,MAXDBH1719,GR1719,Height19,LifeSpan19,D21,Size Class21,Size Class by Inch21,Status21,Age21,Age Class21,Density21,AGB21,Carbon21,Basal Area21,Dom21,RFre21,RDom21,RDen21,IV21,MAXDBH1921,GR1921,Height21,LifeSpan21
2515C,SHORL1,8,1,55.4,36.6,0,Dead,0,Dead,0,Dead,9,0,0,0,0,"1,800.00",0,900,"2,700.00",0,0,11.5,Understory,1-5,Alive,2,Young,9,"1,109.36",0.05,0.1,0.05,"1,800.00",5.1,900,"2,705.10",11.50,5.75,16.7,0,13.2,Understory,1-5,Alive,4,Young,9,"1,688.44",0.08,0.12,0.06,"1,800.00",5.85,900,"2,705.85",13.20,0.85,18.4,0,15.1,Understory,6-11,Alive,6,Young,9,"2,560.11",0.12,0.13,0.07,"1,800.00",6.69,900,"2,706.69",15.10,0.95,20.2,0
2516,CALODI,8,1,57,26.7,0,Dead,0,Dead,0,Dead,10,0,0,0,0,"2,000.00",0,"1,000.00","3,000.00",0,5,0,Dead,0,Dead,0,Dead,10,0,0,0,0,"2,000.00",0,"1,000.00","3,000.00",0.00,0,0,5,0,Dead,0,Dead,0,Dead,10,0,0,0,0,"2,000.00",0,"1,000.00","3,000.00",0.00,0,0,5,0,Dead,0,Dead,0,Dead,10,0,0,0,0,"2,000.00",0,"1,000.00","3,000.00",0.00,0,0,5
2516A,SHORP1,8,1,56.2,28.4,0,Dead,0,Dead,0,Dead,12,0,0,0,0,"2,400.00",0,"1,200.00","3,600.00",0,0,11.9,Understory,1-5,Alive,2,Young,12,"1,640.49",0.08,0.11,0.05,"2,400.00",5.27,"1,200.00","3,605.27",11.90,5.95,17.1,0,13.7,Understory,1-5,Alive,4,Young,12,"2,524.19",0.12,0.12,0.06,"2,400.00",6.07,"1,200.00","3,606.07",13.70,0.9,18.9,0,15.6,Understory,6-11,Alive,6,Young,12,"3,779.29",0.18,0.14,0.07,"2,400.00",6.91,"1,200.00","3,606.91",15.60,0.95,20.6,0
2516B,DURIGR,8,1,56.5,30,0,Dead,0,Dead,0,Dead,3.5,0,0,0,0,700,0,350,"1,050.00",0,0,11.9,Understory,1-5,Alive,2,Young,3.5,478.48,0.02,0.11,0.05,700,5.27,350,"1,055.27",11.90,5.95,17.1,0,11.9,Understory,1-5,Alive,4,Young,3.5,478.48,0.02,0.11,0.05,700,5.27,350,"1,055.27",11.90,0,17.1,0,11.8,Understory,1-5,Alive,6,Young,3.5,466.39,0.02,0.1,0.05,700,5.23,350,"1,055.23",11.90,-0.05,17,0
2517,ELAERU,8,1,50.3,26,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0,0,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,0,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,0,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,0
2518,CALODI,8,1,58.3,22,0,Dead,0,Dead,0,,10,0,0,0,0,"2,000.00",0,"1,000.00","3,000.00",0,5,0,Dead,0,Dead,0,Dead,10,0,0,0,0,"2,000.00",0,"1,000.00","3,000.00",0.00,0,0,5,0,Dead,0,Dead,0,Dead,10,0,0,0,0,"2,000.00",0,"1,000.00","3,000.00",0.00,0,0,5,0,Dead,0,Dead,0,Dead,10,0,0,0,0,"2,000.00",0,"1,000.00","3,000.00",0.00,0,0,5
2519,HERISI,8,1,51,21.5,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0
2520,APORAR,8,1,49.5,21,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0,16,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,16,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,16,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,16
2521,EUGEDE,9,1,26.4,20.2,11.2,Understory,1-5,Alive,44,Intermediate,3.5,398.35,0.02,0.1,0.05,700,4.96,350,"1,054.96",16.4,6,11.1,Understory,1-5,Alive,46,Intermediate,3.5,387.73,0.02,0.1,0.05,700,4.92,350,"1,054.92",11.20,-0.05,16.3,6,11.7,Understory,1-5,Alive,48,Intermediate,3.5,454.51,0.02,0.1,0.05,700,5.18,350,"1,055.18",11.70,0.3,16.9,6,0,Dead,0,Dead,0,Dead,3.5,0,0,0,0,700,0,350,"1,050.00",11.70,-5.85,0,6
2521A,PAYEMA,9,1,20.1,20,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0,8,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,8,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,8,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,8
2521B,PAYELU,9,1,31.3,20.8,18.6,Understory,6-11,Alive,36,Intermediate,6,"3,295.75",0.15,0.16,0.08,"1,200.00",8.24,600,"1,808.24",23.1,8,18.6,Understory,6-11,Alive,38,Intermediate,6,"3,295.75",0.15,0.16,0.08,"1,200.00",8.24,600,"1,808.24",18.60,0,23.1,8,0,Dead,0,Dead,0,Dead,6,0,0,0,0,"1,200.00",0,600,"1,800.00",18.60,-9.3,0,8,0,Dead,0,Dead,0,Dead,6,0,0,0,0,"1,200.00",0,600,"1,800.00",0.00,0,0,8
2522,SHORL1,9,1,26,24.7,45.3,Canopy,18-23,Alive,50,Intermediate,9,"97,796.94",4.6,0.4,0.2,"1,800.00",20.07,900,"2,720.07",36.5,0,47.5,Canopy,18-23,Alive,52,Intermediate,9,"115,568.46",5.43,0.42,0.21,"1,800.00",21.05,900,"2,721.05",47.50,1.1,37.1,0,49.7,Canopy,18-23,Alive,54,Intermediate,9,"135,642.50",6.38,0.44,0.22,"1,800.00",22.02,900,"2,722.02",49.70,1.1,37.8,0,49.7,Canopy,18-23,Alive,56,Intermediate,9,"135,642.50",6.38,0.44,0.22,"1,800.00",22.02,900,"2,722.02",49.70,0,37.8,0
2522A,PAYEMA,9,1,27.7,24.2,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0,8,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,8,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,8,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,8
2522B,HOPEME,9,1,0,0,0,Dead,0,Dead,0,Dead,13,0,0,0,0,"2,600.00",0,"1,300.00","3,900.00",0,0,0,Dead,0,Dead,0,Dead,13,0,0,0,0,"2,600.00",0,"1,300.00","3,900.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,13,0,0,0,0,"2,600.00",0,"1,300.00","3,900.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,13,0,0,0,0,"2,600.00",0,"1,300.00","3,900.00",0.00,0,0,0
2523,CYNOMA,9,1,25.5,27.9,22.6,Understory,6-11,Alive,48,Intermediate,5,"5,151.23",0.24,0.2,0.1,"1,000.00",10.01,500,"1,510.01",26,0,23.6,Understory,6-11,Alive,50,Intermediate,5,"5,935.04",0.28,0.21,0.1,"1,000.00",10.46,500,"1,510.46",23.60,0.5,26.6,0,23.8,Understory,6-11,Alive,52,Intermediate,5,"6,101.65",0.29,0.21,0.11,"1,000.00",10.55,500,"1,510.55",23.80,0.1,26.7,0,25.9,Understory,6-11,Alive,54,Intermediate,5,"8,063.64",0.38,0.23,0.11,"1,000.00",11.48,500,"1,511.48",25.90,1.05,28,0
2524,SYMPC2,9,1,20.4,28.7,0,Dead,0,Dead,0,,1,0,0,0,0,200,0,100,300,0,5,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,5,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,5,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,5
2524A,KOKOOC,9,1,23.2,26.6,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0,0,11.7,Understory,1-5,Alive,2,Young,0.5,64.93,0,0.1,0.05,100,5.18,50,155.18,11.70,5.85,16.9,0,12.4,Understory,1-5,Alive,4,Young,0.5,77.47,0,0.11,0.05,100,5.49,50,155.49,12.40,0.35,17.6,0,12.4,Understory,1-5,Alive,6,Young,0.5,77.47,0,0.11,0.05,100,5.49,50,155.49,12.40,0,17.6,0
2525,RYPAKU,9,1,21.5,32.9,17.7,Understory,6-11,Alive,50,Intermediate,11,"5,159.30",0.24,0.16,0.08,"2,200.00",7.84,"1,100.00","3,307.84",22.4,0,17.5,Understory,6-11,Alive,52,Intermediate,11,"4,976.52",0.23,0.16,0.08,"2,200.00",7.75,"1,100.00","3,307.75",17.70,-0.1,22.2,0,17.7,Understory,6-11,Alive,54,Intermediate,11,"5,159.30",0.24,0.16,0.08,"2,200.00",7.84,"1,100.00","3,307.84",17.70,0.1,22.4,0,17.9,Understory,6-11,Alive,56,Intermediate,11,"5,346.87",0.25,0.16,0.08,"2,200.00",7.93,"1,100.00","3,307.93",17.90,0.1,22.6,0
2525A,CROTLA,9,1,21.8,31,0,Dead,0,Dead,0,Dead,11,0,0,0,0,"2,200.00",0,"1,100.00","3,300.00",0,5,11.1,Understory,1-5,Alive,2,Young,11,"1,218.59",0.06,0.1,0.05,"2,200.00",4.92,"1,100.00","3,304.92",11.10,5.55,16.3,5,11.8,Understory,1-5,Alive,4,Young,11,"1,465.78",0.07,0.1,0.05,"2,200.00",5.23,"1,100.00","3,305.23",11.80,0.35,17,5,12.6,Understory,1-5,Alive,6,Young,11,"1,789.60",0.08,0.11,0.06,"2,200.00",5.58,"1,100.00","3,305.58",12.60,0.4,17.8,5
2526,ATUNEX,9,1,24,34.7,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0,7,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,7,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,7,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,7
2527,LEPISE,9,1,24.3,36.9,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0,0,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0.00,0,0,0
2528,SHORAC,9,1,22,38.4,0,Dead,0,Dead,0,Dead,8.5,0,0,0,0,"1,700.00",0,850,"2,550.00",0,0,0,Dead,0,Dead,0,Dead,8.5,0,0,0,0,"1,700.00",0,850,"2,550.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,8.5,0,0,0,0,"1,700.00",0,850,"2,550.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,8.5,0,0,0,0,"1,700.00",0,850,"2,550.00",0.00,0,0,0
2528A,LITSM2,9,1,28.2,39.2,14.9,Understory,6-11,Alive,31,Intermediate,0.5,136.44,0.01,0.13,0.07,100,6.6,50,156.6,20,0,14.3,Understory,6-11,Alive,33,Intermediate,0.5,120.08,0.01,0.13,0.06,100,6.34,50,156.34,14.90,-0.3,19.5,0,14.4,Understory,6-11,Alive,35,Intermediate,0.5,122.7,0.01,0.13,0.06,100,6.38,50,156.38,14.40,0.05,19.6,0,15,Understory,6-11,Alive,37,Intermediate,0.5,139.31,0.01,0.13,0.07,100,6.65,50,156.65,15.00,0.3,20.1,0
2529,EUGEDE,9,1,29.5,34.6,0,Dead,0,Dead,0,Dead,3.5,0,0,0,0,700,0,350,"1,050.00",0,6,0,Dead,0,Dead,0,Dead,3.5,0,0,0,0,700,0,350,"1,050.00",0.00,0,0,6,0,Dead,0,Dead,0,Dead,3.5,0,0,0,0,700,0,350,"1,050.00",0.00,0,0,6,0,Dead,0,Dead,0,Dead,3.5,0,0,0,0,700,0,350,"1,050.00",0.00,0,0,6
2530,LITHWA,9,1,30.7,34.1,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0,0,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,0,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,0,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,0
2531,MANGQU,9,1,35.8,38.7,33.7,Canopy,12-17,Alive,51,Intermediate,7,"27,336.77",1.28,0.3,0.15,"1,400.00",14.93,700,"2,114.93",32,0,34,Canopy,12-17,Alive,53,Intermediate,7,"28,175.08",1.32,0.3,0.15,"1,400.00",15.07,700,"2,115.07",34.00,0.15,32.2,0,34.5,Canopy,12-17,Alive,55,Intermediate,7,"29,614.20",1.39,0.31,0.15,"1,400.00",15.29,700,"2,115.29",34.50,0.25,32.4,0,34.7,Canopy,12-17,Alive,57,Intermediate,7,"30,204.76",1.42,0.31,0.15,"1,400.00",15.38,700,"2,115.38",34.70,0.1,32.5,0
2532,ELAENI,9,1,36.8,33.4,39.1,Canopy,12-17,Alive,52,Intermediate,1.5,"9,757.52",0.46,0.35,0.17,300,17.33,150,467.33,34.3,0,40.3,Canopy,12-17,Alive,54,Intermediate,1.5,"10,835.05",0.51,0.36,0.18,300,17.86,150,467.86,40.30,0.6,34.7,0,40.6,Canopy,12-17,Alive,56,Intermediate,1.5,"11,117.67",0.52,0.36,0.18,300,17.99,150,467.99,40.60,0.15,34.8,0,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,40.60,-20.3,0,0
2532A,BUCHSE,9,1,37.3,33.7,0,Dead,0,Dead,0,Dead,6.5,0,0,0,0,"1,300.00",0,650,"1,950.00",0,0,0,Dead,0,Dead,0,Dead,6.5,0,0,0,0,"1,300.00",0,650,"1,950.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,6.5,0,0,0,0,"1,300.00",0,650,"1,950.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,6.5,0,0,0,0,"1,300.00",0,650,"1,950.00",0.00,0,0,0
2532B,CRY1GR,9,1,39,35,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0,5,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,5,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,5,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,5
2532C,ELAEFE,9,1,36.5,31,10.3,Understory,1-5,Alive,3,Young,1,88.54,0,0.09,0.05,200,4.56,100,304.56,15.4,6,10.5,Understory,1-5,Alive,5,Young,1,93.77,0,0.09,0.05,200,4.65,100,304.65,10.50,0.1,15.6,6,10.2,Understory,1-5,Alive,7,Young,1,86,0,0.09,0.05,200,4.52,100,304.52,10.50,-0.15,15.3,6,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,10.20,-5.1,0,6
2532D,SANTLA,9,1,36,30.5,12.8,Understory,1-5,Alive,3,Young,9,"1,536.44",0.07,0.11,0.06,"1,800.00",5.67,900,"2,705.67",18,4,12.8,Understory,1-5,Alive,5,Young,9,"1,536.44",0.07,0.11,0.06,"1,800.00",5.67,900,"2,705.67",12.80,0,18,4,12.8,Understory,1-5,Alive,7,Young,9,"1,536.44",0.07,0.11,0.06,"1,800.00",5.67,900,"2,705.67",12.80,0,18,4,14,Understory,6-11,Alive,9,Young,9,"2,024.12",0.1,0.12,0.06,"1,800.00",6.2,900,"2,706.20",14.00,0.6,19.2,4
2533,GONYMA,9,1,34.9,29.9,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0,16,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,16,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,16,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,16
2534,IXONIC,9,1,38.7,30,0,Dead,0,Dead,0,Dead,10.5,0,0,0,0,"2,100.00",0,"1,050.00","3,150.00",0,0,0,Dead,0,Dead,0,Dead,10.5,0,0,0,0,"2,100.00",0,"1,050.00","3,150.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,10.5,0,0,0,0,"2,100.00",0,"1,050.00","3,150.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,10.5,0,0,0,0,"2,100.00",0,"1,050.00","3,150.00",0.00,0,0,0
2534A,APORNE,9,1,36.8,23.8,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0,11,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0.00,0,0,11,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0.00,0,0,11,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0.00,0,0,11
2534B,DACRCO,9,1,38.5,25.6,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0,5,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,5,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,5,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,5
2535,PTYCCO,9,1,40,21.3,0,Dead,0,Dead,0,Dead,7,0,0,0,0,"1,400.00",0,700,"2,100.00",0,0,0,Dead,0,Dead,0,Dead,7,0,0,0,0,"1,400.00",0,700,"2,100.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,7,0,0,0,0,"1,400.00",0,700,"2,100.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,7,0,0,0,0,"1,400.00",0,700,"2,100.00",0.00,0,0,0
2536,DILLSU,10,1,0.7,21.9,0,Dead,0,Dead,0,,2,0,0,0,0,400,0,200,600,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0
2537,CALOTE,10,1,8.7,23.2,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0,0,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,0,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,0,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,0
2538,EUGEC1,10,1,7,24.7,0,Dead,0,Dead,0,Dead,8,0,0,0,0,"1,600.00",0,800,"2,400.00",0,0,0,Dead,0,Dead,0,Dead,8,0,0,0,0,"1,600.00",0,800,"2,400.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,8,0,0,0,0,"1,600.00",0,800,"2,400.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,8,0,0,0,0,"1,600.00",0,800,"2,400.00",0.00,0,0,0
2539,LITHCU,10,1,3.5,29,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0,0,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0.00,0,0,0
2540,HORSPO,10,1,3.8,31.1,0,Dead,0,Dead,0,,2,0,0,0,0,400,0,200,600,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0
2541,NEOSKI,10,1,1.8,35.1,32.4,Canopy,12-17,Alive,54,Intermediate,6.5,"22,206.60",1.04,0.29,0.14,"1,300.00",14.36,650,"1,964.36",31.4,0,33,Canopy,12-17,Alive,56,Intermediate,6.5,"23,634.29",1.11,0.29,0.15,"1,300.00",14.62,650,"1,964.62",33.00,0.3,31.7,0,33,Canopy,12-17,Alive,58,Intermediate,6.5,"23,634.29",1.11,0.29,0.15,"1,300.00",14.62,650,"1,964.62",33.00,0,31.7,0,34.2,Canopy,12-17,Alive,60,Mature,6.5,"26,691.22",1.25,0.3,0.15,"1,300.00",15.15,650,"1,965.15",34.20,0.6,32.2,0
2541A,HORSPS,10,1,1,32.4,12.9,Understory,1-5,Alive,3,Young,1,174.83,0.01,0.11,0.06,200,5.72,100,305.72,18.1,0,12.9,Understory,1-5,Alive,5,Young,1,174.83,0.01,0.11,0.06,200,5.72,100,305.72,12.90,0,18.1,0,13,Understory,1-5,Alive,7,Young,1,179.02,0.01,0.12,0.06,200,5.76,100,305.76,13.00,0.05,18.2,0,13.3,Understory,1-5,Alive,9,Young,1,192.01,0.01,0.12,0.06,200,5.89,100,305.89,13.30,0.15,18.5,0
2541B,HUNTZE,10,1,0.5,35,12,Understory,1-5,Alive,3,Young,0.5,70.11,0,0.11,0.05,100,5.32,50,155.32,17.2,0,12.3,Understory,1-5,Alive,5,Young,0.5,75.58,0,0.11,0.05,100,5.45,50,155.45,12.30,0.15,17.5,0,12.5,Understory,1-5,Alive,7,Young,0.5,79.39,0,0.11,0.06,100,5.54,50,155.54,12.50,0.1,17.7,0,12.8,Understory,1-5,Alive,9,Young,0.5,85.36,0,0.11,0.06,100,5.67,50,155.67,12.80,0.15,18,0
2542,XANTAF,10,1,0.7,35.7,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0,7,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,7,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,7,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,7
2543,APORPE,10,1,0.6,38.8,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0,0,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,0,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,0,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,0
2544,CANAPA,10,1,0.7,39.3,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0,0,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,0,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,0,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,0
2545,TRI2MA,10,1,2.9,39.8,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0,0,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,0,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,0,0,Dead,0,Dead,0,Dead,1,0,0,0,0,200,0,100,300,0.00,0,0,0
2546,SANTLA,10,1,9.8,37.3,16.2,Understory,6-11,Alive,48,Intermediate,9,"3,190.81",0.15,0.14,0.07,"1,800.00",7.18,900,"2,707.18",21.2,4,16.4,Understory,6-11,Alive,50,Intermediate,9,"3,316.41",0.16,0.15,0.07,"1,800.00",7.27,900,"2,707.27",16.40,0.1,21.3,4,16.5,Understory,6-11,Alive,52,Intermediate,9,"3,380.53",0.16,0.15,0.07,"1,800.00",7.31,900,"2,707.31",16.50,0.05,21.4,4,16.8,Understory,6-11,Alive,54,Intermediate,9,"3,578.23",0.17,0.15,0.07,"1,800.00",7.44,900,"2,707.44",16.80,0.15,21.7,4
2547,QUERAR,10,1,10.3,39.6,68.7,Emergent,>24,Alive,54,Intermediate,4.5,"217,779.62",10.24,0.61,0.3,900,30.44,450,"1,380.44",42.2,0,6.9,Treelet,1-5,Alive,56,Intermediate,4.5,124.14,0.01,0.06,0.03,900,3.06,450,"1,353.06",68.70,-30.9,11.3,0,69.6,Emergent,>24,Alive,58,Intermediate,4.5,"228,415.99",10.74,0.62,0.31,900,30.84,450,"1,380.84",69.60,31.35,42.4,0,69.6,Emergent,>24,Alive,60,Mature,4.5,"228,415.99",10.74,0.62,0.31,900,30.84,450,"1,380.84",69.60,0,42.4,0
2547A,AGLAE1,10,1,8.5,39.1,13.3,Understory,1-5,Alive,31,Intermediate,0.5,96,0,0.12,0.06,100,5.89,50,155.89,18.5,0,13.3,Understory,1-5,Alive,33,Intermediate,0.5,96,0,0.12,0.06,100,5.89,50,155.89,13.30,0,18.5,0,13.6,Understory,1-5,Alive,35,Intermediate,0.5,102.83,0,0.12,0.06,100,6.03,50,156.03,13.60,0.15,18.8,0,14.1,Understory,6-11,Alive,37,Intermediate,0.5,114.95,0.01,0.12,0.06,100,6.25,50,156.25,14.10,0.25,19.3,0
2548A,DACRRO,10,1,8.3,35,15.4,Understory,6-11,Alive,44,Intermediate,4.5,"1,361.16",0.06,0.14,0.07,900,6.82,450,"1,356.82",20.5,7,15.6,Understory,6-11,Alive,46,Intermediate,4.5,"1,417.23",0.07,0.14,0.07,900,6.91,450,"1,356.91",15.60,0.1,20.6,7,15.6,Understory,6-11,Alive,48,Intermediate,4.5,"1,417.23",0.07,0.14,0.07,900,6.91,450,"1,356.91",15.60,0,20.6,7,15.7,Understory,6-11,Alive,50,Intermediate,4.5,"1,445.88",0.07,0.14,0.07,900,6.96,450,"1,356.96",15.70,0.05,20.7,7
2549,DACRR1,10,1,12.7,33.1,17.1,Understory,6-11,Alive,49,Intermediate,22,"9,250.03",0.43,0.15,0.08,"4,400.00",7.58,"2,200.00","6,607.58",21.9,0,18.1,Understory,6-11,Alive,51,Intermediate,22,"11,078.61",0.52,0.16,0.08,"4,400.00",8.02,"2,200.00","6,608.02",18.10,0.5,22.7,0,18.4,Understory,6-11,Alive,53,Intermediate,22,"11,674.51",0.55,0.16,0.08,"4,400.00",8.15,"2,200.00","6,608.15",18.40,0.15,23,0,18.5,Understory,6-11,Alive,55,Intermediate,22,"11,878.18",0.56,0.16,0.08,"4,400.00",8.2,"2,200.00","6,608.20",18.50,0.05,23,0
